"created_at","tweet_user_id","followers_count","country","name","coordinates","place_type","text","hashtag","game"
"2019-05-09 12:28:38","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Picos que llegaran próximamente 
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/uY11ZFBg8T","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 12:29:17","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Mochilas próximas a llegar a Fortnite 
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop… https://t.co/cmEAUc7vk9","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop']","Fortnite"
"2019-05-09 05:57:15","833893860585644033","168","México","Gustavo A. Madero","[[[-99.180678, 19.444937], [-99.180678, 19.592375], [-99.051103, 19.592375], [-99.051103, 19.444937]]]","city","Emocionada mil por la skin de Mercy en #overwatch me enamoré 😍
Aún que casi no la uso  😜 

Gracias @angcrad por reg… https://t.co/gbtmEBakKu","['overwatch']","overwatch"
"2019-05-09 06:58:32","975628624022921216","130","Ukraine","Ukraine","[[[22.13572, 44.386383], [22.13572, 52.379475], [40.227172, 52.379475], [40.227172, 44.386383]]]","country","The International 2019 Compendium Battle Pass by @Tekcac https://t.co/fvNfTW4UQr

#weplay #Dota2 #esports","['weplay', 'Dota2', 'esports']","dota2"
"2019-05-09 07:23:22","545590047","1246","France","Gorcy","[[[5.66912, 49.521264], [5.66912, 49.54911], [5.701442, 49.54911], [5.701442, 49.521264]]]","city","🍌 Boutique du 09.05.2019, 🍌
🎀 Une petite glace ?  🎀
@Koyamie @ftn_Sweeteur
#Fortnite #Boutiquedujour
❤️ Code créate… https://t.co/eEnf1LB1YD","['Fortnite', 'Boutiquedujour']","Fortnite"
"2019-05-09 07:54:05","856096805918056449","2160","España","L'Hospitalet de Llobregat","[[[2.086323, 41.336062], [2.086323, 41.380548], [2.137433, 41.380548], [2.137433, 41.336062]]]","city","Camino del aeropuerto leyendo las notas del parche! #Fortnite #FortniteSalvarEMundo #fortniteSEM #FortniteStW https://t.co/Krf2Ob7Kod","['Fortnite', 'FortniteSalvarEMundo', 'fortniteSEM', 'FortniteStW']","Fortnite"
"2019-05-09 07:58:39","2202381968","8","United States","Chicago","[[[-87.940033, 41.644102], [-87.940033, 42.023067], [-87.523993, 42.023067], [-87.523993, 41.644102]]]","city","Dancing TROLL 😆😎🤗
#dota #dota2 #steam #dance #dancingdota #dancing #trolldancer #dancer #troll #memba #vexed… https://t.co/4xR1RpBBX8","['dota', 'dota2', 'steam', 'dance', 'dancingdota', 'dancing', 'trolldancer', 'dancer', 'troll', 'memba', 'vexed']","dota2"
"2019-05-09 08:18:52","938147356012351493","75","United States","Mission","[[[-98.363219, 26.155046], [-98.363219, 26.262558], [-98.272146, 26.262558], [-98.272146, 26.155046]]]","city","Why are servers down #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 09:47:00","555520981","1095","United States","Millsboro","[[[-75.322961, 38.565275], [-75.322961, 38.604236], [-75.267365, 38.604236], [-75.267365, 38.565275]]]","city","The best skin in this battle pass is Demi hands down no debate 🔥🔥🔥🔥#FortniteSeason9 #FortniteBattleRoyale #Fortnite #PS4","['FortniteSeason9', 'FortniteBattleRoyale', 'Fortnite', 'PS4']","Fortnite"
"2019-05-09 08:19:26","1123999652460867587","17","Spain","Barcelona","[[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]","city","¡Buenos días!

Por si aún no lo habéis visto... Aquí tenéis el trailer de la temporada 9 de FORTNITE:… https://t.co/JmcfRB1m0C",NULL,"Fortnite"
"2019-05-09 12:30:14","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nueva pantalla de inicio
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/dVTQnoNZbN","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 10:32:24","555520981","1095","United States","Millsboro","[[[-75.322961, 38.565275], [-75.322961, 38.604236], [-75.267365, 38.604236], [-75.267365, 38.565275]]]","city","I love when we get a new season new emotes new skins new guns new edit styles for skins grinding to tier 100 starts… https://t.co/6ljECdONec",NULL,"Fortnite"
"2019-05-09 12:30:40","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Fusil de asalto táctico que pronto llegará a Fortnite
#bestplayer #creatorcode #fortnite #mayorguitagp… https://t.co/kvZ55TTZ5O","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp']","Fortnite"
"2019-05-09 08:39:56","448815231","52","Albania","Albania","[[[19.26276, 39.644497], [19.26276, 42.66502], [21.057828, 42.66502], [21.057828, 39.644497]]]","country","Downtime for Season 9 has begun
#fortniteseason9 #skins #xboxone #newoutfit #playstation #fortnite #fortniteseason8… https://t.co/4tZtF6Wa1F","['fortniteseason9', 'skins', 'xboxone', 'newoutfit', 'playstation', 'fortnite', 'fortniteseason8']","Fortnite"
"2019-05-09 10:35:09","482881215","719","Deutschland","Zweibrücken","[[[7.288947, 49.189761], [7.288947, 49.316913], [7.448651, 49.316913], [7.448651, 49.189761]]]","city","Enthusiastische Fortnite Fans mit Spaß am Schreiben gesucht...

#Fortnite #FortniteSeason9 

https://t.co/JwRmyNqlWa","['Fortnite', 'FortniteSeason9']","Fortnite"
"2019-05-09 12:32:34","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nueva lobby de temporada 9
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/6H0mgM1eic","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 10:37:13","390185665","1225","Deutschland","Lampertheim","[[[8.365694, 49.572972], [8.365694, 49.678519], [8.590498, 49.678519], [8.590498, 49.572972]]]","city","Ruhiger Vormittag. Heute Nachmittag noch nen Termin und danach Home Office mit Akquise.

Morgen wird stressig 🙈🙈 ab… https://t.co/vaqLXYI1Ke",NULL,"overwatch"
"2019-05-09 12:35:45","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nuevo bloque
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges #fortnitememes… https://t.co/4aTVv0GVJd","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges', 'fortnitememes']","Fortnite"
"2019-05-09 12:36:37","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Localización de desafíos Fortbyte 
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop… https://t.co/w0FhcKqq8O","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop']","Fortnite"
"2019-05-09 12:42:05","728992350","14608","Brazil","Sao Paulo","[[[-46.826039, -24.008814], [-46.826039, -23.356792], [-46.365052, -23.356792], [-46.365052, -24.008814]]]","city","Joga Fortnite e cai comprar battlepass ? Usa código criador TigerGamesTSU 
e manda print aqui!
Valeu aos que apoiam… https://t.co/IWsvWPukHo",NULL,"Fortnite"
"2019-05-09 14:47:16","803319915193266176","294","United Kingdom","Burntwood","[[[-1.951923, 52.663214], [-1.951923, 52.693406], [-1.885574, 52.693406], [-1.885574, 52.663214]]]","city","I'm on the edge of uninstalling #Overwatch @Blizzard_Ent sort the trolls out please it's so hard to gain rank when… https://t.co/LMainvMpWA","['Overwatch']","overwatch"
"2019-05-10 19:34:46","1102226910749356033","6","France","Paris","[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]","city","#fortnite à Paris, France https://t.co/8QMMJIJ0uY","['fortnite']","Fortnite"
"2019-05-09 15:40:06","1612556184","1031","United Kingdom","Livingston","[[[-3.573408, 55.877556], [-3.573408, 55.920115], [-3.475373, 55.920115], [-3.475373, 55.877556]]]","city","❤️ We love this picture! ❤️
https://t.co/Xktuc5ZPKS

#bestparties #birthday #cake #smiles #delighted #genuine… https://t.co/cPMAVMiS9l","['bestparties', 'birthday', 'cake', 'smiles', 'delighted', 'genuine']","Fortnite"
"2019-05-09 15:42:05","3091299767","48","United Kingdom","North West","[[[-3.640637, 52.947131], [-3.640637, 55.188879], [-1.909626, 55.188879], [-1.909626, 52.947131]]]","admin","The new combat shotgun is absolutely sick. Anyone crying about the pump being vaulted needs to uninstall. Season 9 is 🔥🔥🔥 #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 15:42:34","1088964086094876674","103","United States","Venice","[[[-82.469607, 27.060699], [-82.469607, 27.133659], [-82.393903, 27.133659], [-82.393903, 27.060699]]]","city","I’m not buying battle pass or skins, protest with me. RT this and let’s put our foot down. Loss of money is the ONL… https://t.co/9XZ5dHrJLc",NULL,"Fortnite"
"2019-05-09 15:46:42","273992594","427","El Salvador","Aguilares","[[[-89.269806, 13.626244], [-89.269806, 13.736932], [-89.155121, 13.736932], [-89.155121, 13.626244]]]","city","Tengo unas perras ganas de llegar a mi casa encender el play y jugar fortnite 😭 #FortniteSeason9 #Fortnite","['FortniteSeason9', 'Fortnite']","Fortnite"
"2019-05-09 15:48:19","764512383989649409","21","Italia","Pisa","[[[10.269632, 43.581381], [10.269632, 43.750975], [10.456317, 43.750975], [10.456317, 43.581381]]]","city","Portieri non si nasce, ma si diventa!
#twitchitalia #rocketleagueitalia #pisani #comici #rocketleague #gaming #ps… https://t.co/QULNIkPaUv","['twitchitalia', 'rocketleagueitalia', 'pisani', 'comici', 'rocketleague', 'gaming', 'ps']","Fortnite"
"2019-05-09 10:49:48","2261794607","571","Suisse","Lausanne","[[[6.583859, 46.45497], [6.583859, 46.60256], [6.720858, 46.60256], [6.720858, 46.45497]]]","city","quand tu comprends rien aux jeux de cartes de base et encore moi hearthstone après 10 vidéos... #HearthStone 🤷🏼‍♀️ https://t.co/ZRvwbFxaU8","['HearthStone']","Hearthstone"
"2019-05-09 15:50:15","33430733","6231","United States","Texas","[[[-106.645646, 25.837092], [-106.645646, 36.500695], [-93.508131, 36.500695], [-93.508131, 25.837092]]]","admin","We LIVE NOW Feature Hype  #thursdaymotivation playin some season 9 #Fortnite on @WatchMixer come enjoy the  communi… https://t.co/8D9rce4SlW","['thursdaymotivation', 'Fortnite']","Fortnite"
"2019-05-09 16:00:23","1058366349955751936","1","Morocco","Hassan","[[[-6.86848, 34.002811], [-6.86848, 34.03783], [-6.806392, 34.03783], [-6.806392, 34.002811]]]","city","Chkon Jarab saison 9 de fortnite
#Mgp #Moroccangamingprofession #Rabat #Agdal
#Saison9 #Fortnite #ps4 #pc #gaming… https://t.co/b5VzS9NClC","['Mgp', 'Moroccangamingprofession', 'Rabat', 'Agdal', 'Saison9', 'Fortnite', 'ps4', 'pc', 'gaming']","Fortnite"
"2019-05-09 12:49:06","30298563","2239","United States","Georgia","[[[-85.605166, 30.355644], [-85.605166, 35.000771], [-80.742567, 35.000771], [-80.742567, 30.355644]]]","admin","I'm not mad about the vaulted shotgun. Hell I was getting fucked over so much with those guns. I literally hit a gu… https://t.co/qnRIZWEC7T",NULL,"Fortnite"
"2019-05-09 13:12:25","1346349901","1701","Deutschland","Oberhausen","[[[6.777287, 51.448688], [6.777287, 51.579923], [6.930458, 51.579923], [6.930458, 51.448688]]]","city","#LIVE ON #watchmixer
#SEASON9 #Hype 

https://t.co/dtiSttdoN9

@WatchMixer @FortniteGame @XboxDACH
#mixerstreamer… https://t.co/hGpLNZAXQV","['LIVE', 'watchmixer', 'SEASON9', 'Hype', 'mixerstreamer']","Fortnite"
"2019-05-09 11:06:41","3031992060","106","Trinidad and Tobago","Trinidad and Tobago","[[[-61.930542, 10.042419], [-61.930542, 11.358533], [-60.493024, 11.358533], [-60.493024, 10.042419]]]","country","#FelicitySmoak last episode is in 4 DAYS. #Arrow #OTA #Olicity #Delicity #Overwatch https://t.co/dnYdtMzaIb","['FelicitySmoak', 'Arrow', 'OTA', 'Olicity', 'Delicity', 'Overwatch']","overwatch"
"2019-05-09 13:16:53","1003722084642521088","11","Canada","London","[[[-81.391247, 42.824496], [-81.391247, 43.073185], [-81.106326, 43.073185], [-81.106326, 42.824496]]]","city","Streaming #Fortnite #Season9 right now! https://t.co/3yEZrKJ5aG","['Fortnite', 'Season9']","Fortnite"
"2019-05-09 13:31:53","357253795","430","日本","港区","[[[139.708754, 35.622973], [139.708754, 35.682605], [139.782004, 35.682605], [139.782004, 35.622973]]]","city","#fortnite #handmade #gaming #ps4 #gamer #decor #xbox #miniatures #warhammer40k #warhammer #bathroom #miniature… https://t.co/YZadd7qevv","['fortnite', 'handmade', 'gaming', 'ps4', 'gamer', 'decor', 'xbox', 'miniatures', 'warhammer40k', 'warhammer', 'bathroom', 'miniature']","Fortnite"
"2019-05-09 16:12:48","2382182989","1574","United States","Manhattan","[[[-74.026675, 40.683935], [-74.026675, 40.877483], [-73.910408, 40.877483], [-73.910408, 40.683935]]]","city","@FortniteGame gave us creators thumbnail packs from Season 5 to Season 9 thanks! Glad they didn't charge us for it… https://t.co/tuGQ0Sv7DM",NULL,"Fortnite"
"2019-05-09 16:14:35","2584224736","436","United States","Miami","[[[-80.321683, 25.70904], [-80.321683, 25.855667], [-80.144974, 25.855667], [-80.144974, 25.70904]]]","city","Who needs a shotgun when you got a crossbow #crossbow #Fortnite #FortniteSeason9 #games #twitch #youtube… https://t.co/qdFEWoS65K","['crossbow', 'Fortnite', 'FortniteSeason9', 'games', 'twitch', 'youtube']","Fortnite"
"2019-05-09 16:24:29","2210271386","521","France","Ile-de-France","[[[1.446522, 48.120449], [1.446522, 49.233916], [3.558805, 49.233916], [3.558805, 48.120449]]]","admin","Snap de #Fortnite https://t.co/vaUiwqkdnI","['Fortnite']","Fortnite"
"2019-05-09 16:37:30","1972140235","65","Türkiye","Mamak","[[[32.875912, 39.872642], [32.875912, 39.971379], [33.006747, 39.971379], [33.006747, 39.872642]]]","city","#csgo #counterstrike #turnuva #ankara #itech #itech2019 #frig #biletix #ankaraüniversitesi https://t.co/deadfOdpxN","['csgo', 'counterstrike', 'turnuva', 'ankara', 'itech', 'itech2019', 'frig', 'biletix', 'ankaraüniversitesi']","CSGO"
"2019-05-09 16:45:02","1073082252924456961","2","Spain","Bilbao","[[[-2.98601, 43.213654], [-2.98601, 43.290145], [-2.880325, 43.290145], [-2.880325, 43.213654]]]","city","Promo intro RD-YT
#intro #dj #spinninrecords #edm #smite #fortnite #music en Deusto, Pais Vasco, Spain https://t.co/DMO6fqdMy3","['intro', 'dj', 'spinninrecords', 'edm', 'smite', 'fortnite', 'music']","Fortnite"
"2019-05-09 11:12:16","193141691","626","Dominican Republic","Santo Domingo Norte","[[[-70.032893, 18.510493], [-70.032893, 18.716171], [-69.77299, 18.716171], [-69.77299, 18.510493]]]","city","😍Temporada 9😍 y a ti te gustó, deja tu comentario.  #fortnite #fortniterd #fortnitememes #fortniteaccountsforsale… https://t.co/zJqh867aM8","['fortnite', 'fortniterd', 'fortnitememes', 'fortniteaccountsforsale']","Fortnite"
"2019-05-09 16:48:59","1033354370","523","España","Santiago de Compostela","[[[-8.632309, 42.82373], [-8.632309, 42.990113], [-8.389983, 42.990113], [-8.389983, 42.82373]]]","city","Y los que han ido a la @TechniumParty habrán visto el vídeo promocional de @Gamegune en el que anunciaban torneos d… https://t.co/3xwFX6JQJA",NULL,"CSGO"
"2019-05-09 18:02:10","1199490788","514","United States","Kentucky","[[[-89.57151, 36.497129], [-89.57151, 39.147359], [-81.964971, 39.147359], [-81.964971, 36.497129]]]","admin","Tilted Towers came back so fast that Alan Jackson didn’t have time to write a song about when they fell #fortnite","['fortnite']","Fortnite"
"2019-05-09 13:55:19","721791940082200577","2265","United States","Virginia","[[[-83.67529, 36.540739], [-83.67529, 39.466012], [-75.16644, 39.466012], [-75.16644, 36.540739]]]","admin","What do you guys think of season 9?? #fortnite #FortniteCommunity @FortniteGame","['fortnite', 'FortniteCommunity']","Fortnite"
"2019-05-09 11:29:02","932608374625198080","47","India","New Delhi","[[[76.84252, 28.397657], [76.84252, 28.879322], [77.347652, 28.879322], [77.347652, 28.397657]]]","city","#lol #funny #memes #meme #follow #like #fun #lmao #dankmemes #love #dog #funnymemes #art #dank #fortnite… https://t.co/PGKvfEBoHU","['lol', 'funny', 'memes', 'meme', 'follow', 'like', 'fun', 'lmao', 'dankmemes', 'love', 'dog', 'funnymemes', 'art', 'dank', 'fortnite']","Fortnite"
"2019-05-09 14:08:27","50072274","231","United States","Florida","[[[-87.634643, 24.396308], [-87.634643, 31.001056], [-79.974307, 31.001056], [-79.974307, 24.396308]]]","admin","I got a decent 3k with #asheoverwatch in #Overwatch a while back. This one's a little late. https://t.co/LXa8knglDt","['asheoverwatch', 'Overwatch']","overwatch"
"2019-05-09 14:08:30","40564434","1154","United States","Austin","[[[-97.928935, 30.127892], [-97.928935, 30.518799], [-97.580513, 30.518799], [-97.580513, 30.127892]]]","city","“Keith plays the most and hasn’t gotten any better. Like Ben Simmons. So sad “ - @Stephen_Shiller on my #Fortnite play. #PhilaUnite 😲","['Fortnite', 'PhilaUnite']","Fortnite"
"2019-05-09 18:05:04","29792983","320","United Kingdom","Swindon","[[[-1.851902, 51.535198], [-1.851902, 51.610819], [-1.719477, 51.610819], [-1.719477, 51.535198]]]","city","@CallMeA457 Last time I was at your house... His eyes were glued to the TV screen in your room #Fortnite","['Fortnite']","Fortnite"
"2019-05-09 19:10:59","1036157759446761472","26","France","Paris","[[[2.224101, 48.815521], [2.224101, 48.902146], [2.469905, 48.902146], [2.469905, 48.815521]]]","city","Added lights to my workstation where I play #Overwatch, edit videos, and produce music. Some 80's vibe there. https://t.co/JJ9OwPuVB7","['Overwatch']","overwatch"
"2019-05-09 11:39:03","251489656","347","United States","Boca Raton","[[[-80.203991, 26.320692], [-80.203991, 26.427259], [-80.065981, 26.427259], [-80.065981, 26.320692]]]","city","If they can’t fix a majority of the issues relating to accuracy of sound then who thought it was a good idea to imp… https://t.co/pV0ZUHUz3d",NULL,"Fortnite"
"2019-05-09 19:41:45","95983123","272","United States","Norman","[[[-97.51982, 35.15327], [-97.51982, 35.291332], [-97.370527, 35.291332], [-97.370527, 35.15327]]]","city","#art #grateful #magick #meditation #seeokc #ontheroad #drawing #wtcch #fortnite #flowers #cows #zombies #cooks… https://t.co/IoqmPo8WSz","['art', 'grateful', 'magick', 'meditation', 'seeokc', 'ontheroad', 'drawing', 'wtcch', 'fortnite', 'flowers', 'cows', 'zombies', 'cooks']","Fortnite"
"2019-05-09 19:58:15","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","No olviden usar mi código de creador en la tienda de Fortnite 
#bestplayer #creatorcode #fortnite #mayorguitagp… https://t.co/NnX22b71Es","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp']","Fortnite"
"2019-05-09 14:08:42","56974616","460","United States","Beverly Hills","[[[-118.427344, 34.052559], [-118.427344, 34.112434], [-118.371934, 34.112434], [-118.371934, 34.052559]]]","city","#infinitywar #CoD4 #dc #whodidthis #fallout76 #E3 #xxxtentacion #news #avengersinfinitywar #edgymemes #anime… https://t.co/uLGC0D9l9Q","['infinitywar', 'CoD4', 'dc', 'whodidthis', 'fallout76', 'E3', 'xxxtentacion', 'news', 'avengersinfinitywar', 'edgymemes', 'anime']","Fortnite"
"2019-05-09 11:53:16","932608374625198080","47","India","Dehradun","[[[77.882808, 30.227984], [77.882808, 30.413361], [78.134712, 30.413361], [78.134712, 30.227984]]]","city","#lol #funny #memes #meme #follow #like #fun #lmao #dankmemes #love #dog #funnymemes #art #dank #fortnite… https://t.co/YqpRvz36k7","['lol', 'funny', 'memes', 'meme', 'follow', 'like', 'fun', 'lmao', 'dankmemes', 'love', 'dog', 'funnymemes', 'art', 'dank', 'fortnite']","Fortnite"
"2019-05-09 20:25:10","598736081","430","United States","Henderson","[[[-115.158143, 35.917793], [-115.158143, 36.094719], [-114.918531, 36.094719], [-114.918531, 35.917793]]]","city","@PlayOverwatch #Overwatch #junkrat https://t.co/R662TDJoww","['Overwatch', 'junkrat']","overwatch"
"2019-05-09 11:54:32","764512383989649409","21","Italia","Pisa","[[[10.269632, 43.581381], [10.269632, 43.750975], [10.456317, 43.750975], [10.456317, 43.581381]]]","city","Il primo fan che ci da dei soldi (parte1)
#twitchitalia #rocketleagueitalia #pisani #comici #rocketleague #gaming… https://t.co/ujWU5w7ril","['twitchitalia', 'rocketleagueitalia', 'pisani', 'comici', 'rocketleague', 'gaming']","Fortnite"
"2019-05-09 20:25:49","3022082449","751","United States","Channelview","[[[-95.176002, 29.735548], [-95.176002, 29.851809], [-95.061098, 29.851809], [-95.061098, 29.735548]]]","city","Play Of The Game CharlesRayPope as Ana Amari but I still can’t believe that I kill tracer that fast though… https://t.co/GBU7I57OKA",NULL,"overwatch"
"2019-05-09 20:50:15","1113184574","172","United States","West Virginia","[[[-82.644739, 37.201483], [-82.644739, 40.638802], [-77.71893, 40.638802], [-77.71893, 37.201483]]]","admin","REEEEEEEEE SEASON 9 BAD! REEEEEEEEE PUMP GONE BAD! REEEEEEEEE NEW SHOTGUN BAD!

How about y’all shut the fuck up an… https://t.co/lyBuyLkCOU",NULL,"Fortnite"
"2019-05-09 11:59:10","555520981","1095","United States","Georgetown","[[[-75.413361, 38.665959], [-75.413361, 38.707712], [-75.363777, 38.707712], [-75.363777, 38.665959]]]","city","I can’t wait to get the Demi skin in the Battle Pass she reminds me of skarlet from Mortal Kombat she’s the dopest… https://t.co/FpvgyHmo71",NULL,"Fortnite"
"2019-05-09 20:51:00","16262030","931","United States","Farmers Branch","[[[-96.938694, 32.895548], [-96.938694, 32.953548], [-96.821221, 32.953548], [-96.821221, 32.895548]]]","city","We been playing #ApexLegends the past 2 or 3 weeks. 
Game hard af! 😩😩😩
But we hooked!!! 
Idk why tho, we die almost instantly. 😩","['ApexLegends']","ApexLegends"
"2019-05-09 21:04:24","4749416902","192","المملكة العربية السعودية","الرياض","[[[46.304398, 24.332068], [46.304398, 25.111819], [47.065756, 25.111819], [47.065756, 24.332068]]]","city","الله على ايامك يا فخر العرب 
#Overwatch https://t.co/3ZtM5V6XMl","['Overwatch']","overwatch"
"2019-05-09 14:13:10","589157165","2001","United Kingdom","Kilmarnock","[[[-4.526533, 55.578898], [-4.526533, 55.644806], [-4.467026, 55.644806], [-4.467026, 55.578898]]]","city","We’ve got a fantastic offer available on #XBoxLive at the moment. Pick up 3 months #XboxLive and we’ll throw in ano… https://t.co/AbNqVGXGy1","['XBoxLive', 'XboxLive']","ApexLegends"
"2019-05-09 12:12:26","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nueva ciudad comercio
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges… https://t.co/eSw2Xa9M0e","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges']","Fortnite"
"2019-05-09 21:25:13","1100718444314529797","9","Deutschland","Bielefeld","[[[8.377639, 51.915656], [8.377639, 52.114588], [8.663387, 52.114588], [8.663387, 51.915656]]]","city","3 wins heute, durchaus belohnend die Session.

https://t.co/0Eol500W8R

#apex #ApexLegends #twitchDE #GermanMediaRT #PrimeNightTV","['apex', 'ApexLegends', 'twitchDE', 'GermanMediaRT', 'PrimeNightTV']","ApexLegends"
"2019-05-09 21:28:36","996540735368282112","62","United States","United States","[[[-179.231086, 13.182335], [-179.231086, 71.434357], [179.859685, 71.434357], [179.859685, 13.182335]]]","country","Hi twitter my name is SkyNight today I’ll be playing #Fortnite season 9 Live at 2:40pm (PST) if you like gaming com… https://t.co/CQEOqmFVAn","['Fortnite']","Fortnite"
"2019-05-09 12:16:34","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nuevas mascotas
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges #fortnitememes… https://t.co/nTUocCbQW3","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges', 'fortnitememes']","Fortnite"
"2019-05-09 14:23:51","900016518716690435","105","United States","Colorado Springs","[[[-104.910562, 38.741142], [-104.910562, 39.035895], [-104.668092, 39.035895], [-104.668092, 38.741142]]]","city","Its Thursdays, yall know what that means!! #ThirstA with the boys! @BrightDay16 &amp; @jim_e_king  woooo ,let's gooo. ""… https://t.co/MOzSvooUCU","['ThirstA']","ApexLegends"
"2019-05-09 12:16:54","1040086537957003264","40","Mexico","Cuauhtémoc","[[[-99.18435, 19.399835], [-99.18435, 19.465837], [-99.122382, 19.465837], [-99.122382, 19.399835]]]","city","Nueva escopeta
#bestplayer #creatorcode #fortnite #mayorguitagp #fortniteshop #fortnitechallenges #fortnitememes… https://t.co/lQjhRiCN11","['bestplayer', 'creatorcode', 'fortnite', 'mayorguitagp', 'fortniteshop', 'fortnitechallenges', 'fortnitememes']","Fortnite"
"2019-05-09 21:37:03","15760668","350","The Netherlands","Amsterdam","[[[4.7289, 52.278227], [4.7289, 52.431229], [5.079207, 52.431229], [5.079207, 52.278227]]]","city","With the multiplayer team on #splintercellblacklist I had a great time working on #spiesVSmercs it's so cool to see… https://t.co/KDDO4JEbQl","['splintercellblacklist', 'spiesVSmercs']","overwatch"
"2019-05-09 21:57:25","856141277267623936","7","中华人民共和国","四川","[[[97.387161, 26.033886], [97.387161, 34.250275], [110.17804, 34.250275], [110.17804, 26.033886]]]","admin","#dota2 https://t.co/p3OF4IqRhZ","['dota2']","dota2"
"2019-05-09 22:22:16","68050314","86","México","Victoria","[[[-99.42842, 23.389556], [-99.42842, 23.982312], [-98.947388, 23.982312], [-98.947388, 23.389556]]]","city","Regresé a jugar #dota2 su putísima madre. Era feliz cuando no lo jugaba","['dota2']","dota2"
"2019-05-09 22:54:43","736649979461242880","586","United States","Queens","[[[-73.962582, 40.541722], [-73.962582, 40.800037], [-73.699793, 40.800037], [-73.699793, 40.541722]]]","city","Let’s settle this:
#Fortnite","['Fortnite']","Fortnite"
"2019-05-09 12:19:52","131366489","1275","United States","New Jersey","[[[-75.563587, 38.788657], [-75.563587, 41.357424], [-73.88506, 41.357424], [-73.88506, 38.788657]]]","admin","My Banana Drank 1 Too Many Whiskey.

#fortnite #fortniteclips #fortnitefunny #twitch #twitchaffiliate #twitchclips… https://t.co/aQ9zuIesO8","['fortnite', 'fortniteclips', 'fortnitefunny', 'twitch', 'twitchaffiliate', 'twitchclips']","Fortnite"
